"","Agrupamento_Decreto","Agrupamento Geral","Tipo Função Detalhada2","Subnível Função2"
"11007","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11008","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11009","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11010","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11011","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11012","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11013","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11014","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11015","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11016","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11017","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11018","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11019","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11020","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11021","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11022","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11023","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11024","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11025","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11026","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11027","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11028","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11029","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11030","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11031","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11032","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11033","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11034","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11035","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11036","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11037","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11038","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11039","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11040","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11041","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11042","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11043","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11044","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11045","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11046","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11047","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11048","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11049","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11050","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11051","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11052","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11053","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11054","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11055","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11056","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11057","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11058","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11059","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11060","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11061","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11062","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11063","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11064","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11065","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11066","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11067","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11068","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11069","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11070","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11071","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11072","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11073","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11074","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11075","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11076","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11077","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11078","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11079","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11080","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11081","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11082","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11083","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11084","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11085","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11086","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11087","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11088","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11089","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11090","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11091","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11092","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11093","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11094","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11095","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11096","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11097","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11098","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11099","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11100","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11101","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11102","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11103","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11104","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11105","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11106","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11107","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11108","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11109","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11110","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11111","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11112","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11113","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11114","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11115","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11116","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11117","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11118","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11119","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11120","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11121","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11122","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11123","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11124","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11125","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11126","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11127","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11128","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11129","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11130","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11131","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11132","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11133","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11134","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11135","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11136","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11137","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11138","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11139","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11140","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11141","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11142","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11143","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11144","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11145","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11146","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11147","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11148","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11149","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11150","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11151","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11152","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11153","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11154","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11155","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11156","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11157","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11158","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11159","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11160","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11161","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11162","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11163","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11164","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11165","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11166","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11167","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11168","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11169","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11170","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11171","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11172","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11173","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11174","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11175","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11176","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11177","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11178","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11179","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11180","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11181","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11182","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11183","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11184","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11185","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11186","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11187","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11188","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11189","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11190","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11191","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11192","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11193","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11194","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11195","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11196","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11197","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11198","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11199","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11200","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11201","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
"11202","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","FCE-0101"
